week,staff_id,staff_name,role,service,present
52,STF-398a99e9,Rebecca Henderson,nurse,surgery,1
33,STF-84efb3e5,Daniel Baker,nurse,general_medicine,1
41,STF-a373df11,Ryan Munoz,nurse,emergency,0
43,STF-550b832f,Anthony Rodriguez,nurse,emergency,0
21,STF-372284b1,Shane Henderson,nursing_assistant,emergency,1
47,STF-5401ad3a,Richard Henson,nursing_assistant,surgery,0
7,STF-038ff4c9,Michael Evans,nurse,emergency,1
10,STF-e8857831,Donald Wright,doctor,general_medicine,0
34,STF-98fd6aad,John Whitehead,nursing_assistant,surgery,1
32,STF-c696ae9c,Abigail Shaffer,nurse,emergency,1
6,STF-a373df11,Lisa Hensley,nurse,emergency,1
30,STF-63b9ca1d,Victoria Garcia,nurse,general_medicine,0
7,STF-a4c9b3f0,Sherri Baker,nurse,general_medicine,1
43,STF-63b9ca1d,Mark Perez,nursing_assistant,surgery,1
28,STF-ec102fe1,Gerald Hensley,nurse,ICU,0
52,STF-8d812ffa,Matthew Mcmillan,nursing_assistant,ICU,1
30,STF-c696ae9c,Cristian Santos,nurse,emergency,1
26,STF-c8ef6bb9,James Ferrell,nurse,emergency,0
17,STF-651ff617,Tracy House,nurse,general_medicine,0
50,STF-61a51c45,Mike Allen,nurse,general_medicine,0
24,STF-68c8a79d,Sherri Baker,nurse,surgery,1
9,STF-403052c0,Cristian Santos,nurse,emergency,0
31,STF-f5164783,Daniel Baker,doctor,ICU,0
16,STF-2a9c9bdb,Crystal Robinson,nurse,surgery,1
10,STF-97ee23c3,Evelyn Galvan,doctor,general_medicine,0
5,STF-052894a3,Sharon Cherry,nursing_assistant,ICU,1
13,STF-398a99e9,Anthony Rodriguez,nurse,emergency,0
36,STF-67d3ac43,Deborah Figueroa,nurse,ICU,1
50,STF-a1420039,Jordan Henderson,nursing_assistant,emergency,0
33,STF-5e560b99,Noah Rhodes,doctor,emergency,0
13,STF-5401ad3a,John Whitehead,nursing_assistant,general_medicine,0
43,STF-d962d308,Sharon Cochran,nurse,general_medicine,0
1,STF-651ff617,Richard Aguirre,nursing_assistant,general_medicine,0
8,STF-8325689b,Holly Wood,nursing_assistant,emergency,1
48,STF-669a95d5,Helen Jones,nursing_assistant,ICU,0
26,STF-7510a5e3,Rebecca Valencia,nurse,surgery,0
51,STF-2dfd271e,Megan Young,doctor,ICU,1
50,STF-651ff617,Tracy House,nurse,surgery,0
49,STF-59afa180,Connor West,nurse,general_medicine,1
11,STF-6c29c37d,Mark Perez,nurse,surgery,1
41,STF-63b9ca1d,Gerald Hensley,nurse,general_medicine,0
30,STF-e15cfd51,Dylan Miller,doctor,general_medicine,1
1,STF-97ee23c3,Crystal Johnson,nursing_assistant,ICU,1
44,STF-e9bd9766,Marc Moore,nursing_assistant,general_medicine,1
6,STF-5157d809,James Brown,nurse,surgery,0
9,STF-935c51f3,Aimee Montoya,nursing_assistant,general_medicine,0
34,STF-550b832f,Zachary Hicks,nurse,general_medicine,1
44,STF-197d1927,Lisa Archer,nursing_assistant,general_medicine,0
22,STF-2b4ea9d4,Sharon Cherry,nurse,general_medicine,1
32,STF-fc210a9e,Eric Carney,nurse,surgery,1
17,STF-40a56cae,Lisa Barnes,nurse,surgery,1
29,STF-651ff617,Gerald Hensley,nurse,emergency,0
6,STF-61961d5b,Christine Wright,nursing_assistant,surgery,0
43,STF-d962d308,Sharon Cochran,nurse,ICU,1
16,STF-2c8eaa98,Ethan Adams,nurse,emergency,0
40,STF-e0c7759c,James Brown,nurse,ICU,0
21,STF-e9bd9766,Rebecca Valencia,nurse,ICU,0
27,STF-63bcaa58,Daniel Baker,nurse,surgery,1
33,STF-206b10dc,Paula Moreno,nurse,emergency,1
51,STF-4b388ef9,John Pierce,nurse,emergency,1
23,STF-53629610,Danny Morgan,nurse,emergency,0
8,STF-05591498,William Herrera,nurse,ICU,1
39,STF-1c410c36,Anthony Humphrey,nurse,emergency,0
17,STF-322e1cde,Jordan Henderson,nurse,general_medicine,1
6,STF-1511492d,Sharon Cochran,nurse,ICU,0
31,STF-5157d809,Gerald Hensley,nurse,general_medicine,1
5,STF-103c818c,Zachary Hicks,doctor,emergency,1
34,STF-836e90d0,Ashley Waller,doctor,ICU,1
38,STF-8b6412dc,Connor West,nurse,ICU,0
44,STF-651ff617,William Baker,nurse,surgery,1
42,STF-ada6b167,Brittany Farmer,nurse,surgery,0
51,STF-5401ad3a,Aaron Wise,nursing_assistant,ICU,1
52,STF-1c410c36,Anthony Humphrey,nurse,general_medicine,0
36,STF-05591498,Ashley Waller,nursing_assistant,ICU,1
24,STF-398a99e9,Debra Davidson,nurse,surgery,1
8,STF-97ee23c3,Crystal Johnson,nurse,ICU,0
8,STF-40a56cae,Shirley Suarez,nursing_assistant,ICU,1
44,STF-ea97e797,Marc Moore,nurse,ICU,1
52,STF-188cd855,Sierra Johnson,nurse,general_medicine,0
26,STF-ea97e797,Deborah Figueroa,nurse,ICU,1
50,STF-8325689b,Holly Wood,nurse,emergency,1
48,STF-8b6412dc,Victoria Garcia,nurse,emergency,0
37,STF-ebbeb197,Gina Moore,nurse,surgery,0
32,STF-a373df11,Monica Herrera,nurse,emergency,0
26,STF-44cbfc17,Zachary Ferrell,doctor,general_medicine,0
5,STF-197d1927,Mike Allen,nursing_assistant,general_medicine,0
47,STF-398a99e9,Debra Davidson,nurse,surgery,1
33,STF-9b87fb95,Tricia Valencia,nurse,emergency,1
2,STF-e0c7759c,William Baker,nursing_assistant,general_medicine,1
28,STF-67d3ac43,Jessica Smith,nursing_assistant,ICU,0
30,STF-8a885bae,Sarah Moore,nurse,surgery,1
19,STF-8c3d09d0,Steve Sanchez,nursing_assistant,general_medicine,1
51,STF-40a56cae,Brian Rodriguez,nursing_assistant,emergency,0
50,STF-b13eeb99,Sherri Baker,nurse,emergency,1
31,STF-c696ae9c,Cristian Santos,doctor,emergency,1
45,STF-8325689b,Brian Ramirez,nurse,emergency,1
38,STF-2e0dd6e9,Angie Henderson,nurse,emergency,1
40,STF-1c410c36,Paula Moreno,nurse,general_medicine,1
16,STF-398a99e9,Elizabeth Fowler,nurse,emergency,1
17,STF-e8857831,Jessica Holmes,nurse,surgery,1
30,STF-23a8d4c5,Ethan Adams,nursing_assistant,emergency,0
27,STF-95cd7529,Lisa Jackson,nurse,emergency,1
23,STF-d114bde8,Connie Lawrence,nurse,emergency,1
15,STF-669a95d5,Helen Jones,nursing_assistant,ICU,0
42,STF-611ad324,Richard Aguirre,nurse,surgery,0
33,STF-5401ad3a,Christopher Bass,nursing_assistant,surgery,0
12,STF-95cd7529,Justin Baker,nurse,surgery,1
38,STF-61961d5b,Richard Henson,nurse,general_medicine,1
14,STF-0f188974,Sarah Moore,nurse,surgery,0
10,STF-67d3ac43,Christine Wright,doctor,ICU,1
3,STF-d962d308,Sharon Cochran,nurse,ICU,0
43,STF-9b87fb95,Debra Davidson,nurse,emergency,0
12,STF-2b4ea9d4,Jessica Smith,nurse,surgery,1
45,STF-63bcaa58,Christina Walters,nurse,ICU,1
49,STF-ed194945,Michael Lewis,nurse,general_medicine,1
35,STF-ea97e797,Richard Henson,nursing_assistant,general_medicine,0
23,STF-61961d5b,Richard Henson,nurse,surgery,0
49,STF-ddd99f9e,Jeffrey Chandler,nursing_assistant,ICU,1
49,STF-4daae752,Jeffrey Chandler,nurse,ICU,0
15,STF-997af03e,Sandra Aguilar,nursing_assistant,general_medicine,0
12,STF-d3c13ca9,Ryan Munoz,nursing_assistant,emergency,0
19,STF-836e90d0,Ashley Waller,nursing_assistant,ICU,1
28,STF-f398593d,Tricia Valencia,nurse,emergency,0
29,STF-206b10dc,John Pierce,nursing_assistant,emergency,0
17,STF-0f188974,William Baker,doctor,surgery,1
27,STF-6a7114cb,April Frost,nursing_assistant,ICU,1
16,STF-e2bbe735,Richard Aguirre,nursing_assistant,emergency,0
44,STF-206b10dc,Elizabeth Fowler,nurse,general_medicine,1
44,STF-7510a5e3,Cameron Parker,nurse,ICU,1
3,STF-d3c13ca9,Monica Herrera,nurse,emergency,0
27,STF-da4920fd,Matthew Foster,nurse,surgery,0
9,STF-4f1df27e,Lauren Daniels,nursing_assistant,surgery,1
35,STF-bea9d5c9,Ryan Munoz,doctor,emergency,1
28,STF-836e90d0,Ashley Waller,nurse,ICU,1
44,STF-da4920fd,Derek Zuniga,nurse,emergency,0
13,STF-7dfe6d32,Ryan Munoz,nurse,emergency,1
49,STF-d114bde8,Gina Moore,nursing_assistant,emergency,1
51,STF-05591498,Ashley Waller,nurse,ICU,0
35,STF-61a51c45,Steve Sanchez,nurse,ICU,1
41,STF-d114bde8,Gina Moore,doctor,emergency,1
52,STF-e573be71,Richard Rodriguez,nurse,ICU,1
34,STF-b77cdc60,Allison Hill,nurse,emergency,1
17,STF-bea9d5c9,Cristian Santos,nurse,emergency,0
23,STF-da4920fd,Matthew Foster,nurse,general_medicine,0
36,STF-8b6412dc,Victoria Garcia,nurse,surgery,1
45,STF-ddd99f9e,Ashley Waller,nurse,ICU,1
47,STF-9da1bed5,Michelle Harmon,nurse,ICU,1
15,STF-fc210a9e,Mark Perez,nurse,general_medicine,0
3,STF-206b10dc,Anthony Humphrey,doctor,surgery,1
35,STF-3a9a90fd,Margaret Hawkins DDS,doctor,surgery,1
9,STF-68c8a79d,Sherry Decker,nursing_assistant,surgery,0
42,STF-1511492d,Sierra Johnson,nurse,ICU,1
15,STF-da4920fd,Judy Baker,doctor,emergency,1
49,STF-95cd7529,Tommy Walter,nurse,emergency,1
51,STF-bea9d5c9,Daniel Wagner,nurse,emergency,0
15,STF-e8857831,Timothy Duncan,nursing_assistant,emergency,1
51,STF-a4c9b3f0,Jeffrey Chavez,doctor,surgery,1
5,STF-5e560b99,Noah Rhodes,doctor,emergency,0
23,STF-038ff4c9,Steve Sanchez,nurse,general_medicine,0
13,STF-551ccae1,Whitney Peters,nurse,general_medicine,0
42,STF-d3c13ca9,Michele Williams,nurse,emergency,1
28,STF-98fd6aad,Aimee Montoya,nurse,general_medicine,1
43,STF-53629610,Eric Carney,nurse,general_medicine,1
19,STF-322e1cde,Amy Silva,nursing_assistant,emergency,0
15,STF-5401ad3a,Deborah Figueroa,nurse,surgery,1
24,STF-302eb752,Erin Edwards,nursing_assistant,ICU,1
16,STF-2dfd271e,Megan Young,nurse,surgery,1
43,STF-6a7114cb,Michelle Harmon,nurse,ICU,1
43,STF-322e1cde,William Baker,nursing_assistant,ICU,1
22,STF-dc6ad834,Lauren Daniels,nurse,ICU,1
42,STF-f398593d,Fred Smith,nursing_assistant,emergency,0
9,STF-7510a5e3,Sandra Aguilar,nursing_assistant,ICU,0
9,STF-d114bde8,Abigail Shaffer,nurse,emergency,1
23,STF-9fdbaf6f,Elizabeth Fowler,nurse,surgery,1
6,STF-038ff4c9,Shirley Suarez,nurse,general_medicine,1
10,STF-6c29c37d,Carol Tucker,nurse,general_medicine,0
47,STF-a2ef0542,Aaron Wise,nursing_assistant,general_medicine,1
41,STF-fc210a9e,John Pierce,nurse,emergency,0
45,STF-403052c0,Daniel Wagner,nurse,emergency,1
41,STF-8d812ffa,Christina Walters,nursing_assistant,ICU,0
45,STF-fc210a9e,Shane Henderson,nurse,emergency,0
16,STF-2a9c9bdb,John Daniel,nurse,emergency,1
41,STF-2122e2a0,Denise Jacobs,nurse,general_medicine,1
4,STF-806b98e6,Carla Gray,doctor,surgery,1
24,STF-997af03e,Matthew Mcmillan,nurse,general_medicine,1
15,STF-103c818c,Zachary Hicks,doctor,emergency,0
27,STF-7510a5e3,Deborah Figueroa,nurse,general_medicine,1
5,STF-5697a657,Jessica Smith,nursing_assistant,ICU,1
34,STF-9da1bed5,Helen Jones,nursing_assistant,ICU,1
9,STF-2dfd271e,Tracy House,nurse,ICU,1
31,STF-b00ed3e2,Jeffrey Chandler,nurse,ICU,0
6,STF-11c84169,Joshua Blair,nurse,emergency,0
8,STF-6a7114cb,April Frost,nursing_assistant,ICU,0
19,STF-9045bfe7,Anna Henderson,nurse,ICU,0
22,STF-2dfd271e,Brittney Phillips,nurse,surgery,1
49,STF-63bcaa58,John Whitehead,doctor,ICU,0
9,STF-611ad324,Eric Carney,nursing_assistant,emergency,0
3,STF-9b87fb95,Justin Baker,nursing_assistant,emergency,1
6,STF-61a51c45,Mike Allen,nurse,general_medicine,1
12,STF-8325689b,Michele Williams,doctor,emergency,1
28,STF-5697a657,Christina Walters,doctor,ICU,1
19,STF-e72deb85,Aimee Montoya,doctor,ICU,1
15,STF-9b87fb95,Debra Davidson,nurse,surgery,0
23,STF-2a9c9bdb,Amber Kidd,nursing_assistant,surgery,1
51,STF-ebbeb197,Gabrielle Davis,nurse,emergency,0
17,STF-0f188974,Steve Sanchez,nurse,emergency,1
26,STF-da4920fd,Judy Baker,nursing_assistant,emergency,1
9,STF-d1d59a8b,Tricia Valencia,nurse,emergency,1
23,STF-1511492d,Sharon Cochran,nurse,general_medicine,1
29,STF-6a7114cb,Michelle Harmon,nursing_assistant,ICU,0
7,STF-63bcaa58,Christopher Bass,nurse,general_medicine,1
26,STF-3a9a90fd,Brian Ramirez,nurse,emergency,1
12,STF-84efb3e5,Denise Jacobs,nursing_assistant,general_medicine,1
8,STF-03fbeddc,Debra Davidson,nurse,emergency,1
49,STF-188cd855,Sierra Johnson,nurse,ICU,0
43,STF-836e90d0,Ashley Waller,nurse,ICU,1
45,STF-6a7114cb,April Frost,nurse,ICU,1
21,STF-2a9c9bdb,Shannon Jones,doctor,general_medicine,0
46,STF-97ee23c3,Crystal Johnson,nurse,ICU,1
7,STF-26466758,James Brown,nursing_assistant,surgery,0
20,STF-9fdbaf6f,Elizabeth Fowler,nurse,surgery,1
44,STF-8b6412dc,Amy Silva,nurse,general_medicine,1
15,STF-fc210a9e,Shane Henderson,nurse,emergency,1
15,STF-97ee23c3,Crystal Johnson,nurse,general_medicine,0
47,STF-03fbeddc,Paula Moreno,nurse,surgery,1
8,STF-e15cfd51,Brian Ramirez,doctor,surgery,1
32,STF-ddd99f9e,Ashley Waller,nursing_assistant,general_medicine,1
14,STF-398a99e9,Tricia Valencia,doctor,surgery,1
16,STF-9fdbaf6f,Anthony Humphrey,nursing_assistant,emergency,0
19,STF-611ad324,Crystal Robinson,nurse,general_medicine,1
18,STF-5697a657,Jessica Smith,nurse,general_medicine,0
4,STF-36140a6a,Michele Williams,nurse,emergency,1
3,STF-d962d308,Sharon Cherry,nurse,ICU,1
24,STF-59afa180,Amber Kidd,doctor,ICU,1
37,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
29,STF-bfc199cf,Shane Henderson,nursing_assistant,general_medicine,1
43,STF-669a95d5,Michelle Harmon,nursing_assistant,ICU,0
16,STF-a1420039,James Brown,nursing_assistant,surgery,0
45,STF-15db5d87,Sierra Johnson,nurse,ICU,0
45,STF-61a51c45,Megan Young,nurse,ICU,0
23,STF-d114bde8,Gina Moore,doctor,emergency,0
39,STF-2e0dd6e9,Angie Henderson,nurse,emergency,1
35,STF-b77cdc60,Allison Hill,nursing_assistant,emergency,0
52,STF-9da1bed5,April Frost,nurse,ICU,1
3,STF-63bcaa58,Michael Evans,doctor,ICU,1
9,STF-11c84169,Sherry Decker,nurse,surgery,1
41,STF-8c3d09d0,Michael Evans,nursing_assistant,ICU,0
4,STF-651ff617,John Daniel,nursing_assistant,emergency,1
8,STF-8a42f5e7,Kelly Donovan,nursing_assistant,emergency,1
2,STF-d962d308,Sharon Cherry,nursing_assistant,general_medicine,1
3,STF-997af03e,Aaron Wise,nurse,ICU,1
52,STF-8c3d09d0,Megan Young,nurse,ICU,1
12,STF-9fdbaf6f,Philip Cannon,nursing_assistant,emergency,0
45,STF-997af03e,Rebecca Valencia,nurse,ICU,1
40,STF-8325689b,Jamie Arnold,nurse,emergency,0
7,STF-23a8d4c5,Patty Perez,nursing_assistant,emergency,1
44,STF-836e90d0,Julia Torres,nursing_assistant,ICU,0
19,STF-398a99e9,Sherri Baker,nurse,emergency,1
20,STF-322e1cde,Amy Silva,nurse,general_medicine,1
43,STF-d1d59a8b,Anthony Rodriguez,nurse,emergency,0
23,STF-15db5d87,Sharon Cochran,nurse,ICU,1
14,STF-26466758,Jordan Henderson,nurse,general_medicine,1
44,STF-669a95d5,Michelle Harmon,nurse,ICU,1
51,STF-ebbeb197,Abigail Shaffer,nurse,emergency,1
8,STF-8b6412dc,Amber Kidd,nurse,surgery,0
38,STF-839e61f9,Angelica Tucker,doctor,emergency,1
16,STF-b0bc8d3f,Brian Ramirez,nurse,emergency,1
19,STF-727e4277,Victoria Garcia,nurse,surgery,1
13,STF-b4907958,Justin Baker,doctor,emergency,1
36,STF-4f1df27e,Tracy House,nurse,general_medicine,1
28,STF-836e90d0,William Herrera,nurse,ICU,1
52,STF-0f188974,Angela Lopez,nurse,ICU,1
33,STF-4f1df27e,Jordan Henderson,nurse,surgery,0
28,STF-a493e575,Lisa Archer,nursing_assistant,ICU,1
3,STF-1c410c36,Philip Cannon,nursing_assistant,general_medicine,1
50,STF-997af03e,Cameron Parker,doctor,ICU,1
28,STF-bea9d5c9,Gina Moore,nurse,emergency,0
21,STF-ec102fe1,Carol Tucker,nursing_assistant,general_medicine,1
15,STF-ebbeb197,Gabrielle Davis,doctor,emergency,0
9,STF-f5164783,Shirley Suarez,nurse,ICU,0
13,STF-68c8a79d,Brittany Farmer,doctor,surgery,0
29,STF-ea97e797,Rebecca Valencia,nurse,ICU,1
35,STF-b4907958,Nathan Maldonado,nursing_assistant,emergency,0
1,STF-ec102fe1,Connor West,nursing_assistant,emergency,1
48,STF-103c818c,James Ferrell,nurse,emergency,0
41,STF-e9bd9766,Jessica Smith,nursing_assistant,ICU,0
51,STF-322e1cde,Angela Lopez,nurse,general_medicine,0
9,STF-2b4ea9d4,Cameron Parker,nurse,ICU,1
29,STF-322e1cde,William Baker,nurse,general_medicine,1
6,STF-da4920fd,Judy Baker,nurse,surgery,1
47,STF-398a99e9,Tricia Valencia,nurse,surgery,0
20,STF-a493e575,Mike Allen,nurse,emergency,1
24,STF-ada6b167,Sherri Baker,nursing_assistant,emergency,0
31,STF-5697a657,Jessica Smith,nurse,surgery,1
51,STF-4f1df27e,Steve Sanchez,nursing_assistant,surgery,1
38,STF-197d1927,Kelly Donovan,nurse,surgery,0
38,STF-63b9ca1d,Connor West,nurse,surgery,0
22,STF-63bcaa58,Shirley Suarez,doctor,ICU,1
51,STF-d3c13ca9,Gina Moore,doctor,emergency,1
23,STF-63b9ca1d,Brent Jordan,nurse,emergency,1
52,STF-97ee23c3,Julia Torres,nursing_assistant,ICU,1
22,STF-8a42f5e7,Kelly Donovan,nursing_assistant,surgery,0
36,STF-cf9225db,Shannon Walker,doctor,ICU,1
42,STF-b00ed3e2,Diana May,nursing_assistant,ICU,1
48,STF-cf9225db,Garrett Lin,nurse,ICU,1
49,STF-8a4df0f8,Matthew Foster,nurse,emergency,1
26,STF-8a4df0f8,Ethan Adams,nursing_assistant,emergency,1
47,STF-1c410c36,Joshua Blair,doctor,general_medicine,0
17,STF-abfdc900,Garrett Lin,nurse,ICU,1
38,STF-f398593d,Rebecca Henderson,nurse,surgery,1
22,STF-8325689b,Holly Wood,doctor,emergency,1
52,STF-36140a6a,Derek Zuniga,nurse,emergency,1
19,STF-d114bde8,Abigail Shaffer,nurse,emergency,1
24,STF-188cd855,Sierra Johnson,nursing_assistant,ICU,0
13,STF-15db5d87,Sierra Johnson,nursing_assistant,general_medicine,1
37,STF-c8ef6bb9,Cassandra Gaines,doctor,general_medicine,1
31,STF-7dfe6d32,Connie Lawrence,doctor,emergency,0
45,STF-669a95d5,Erin Edwards,nursing_assistant,ICU,1
48,STF-dfe95bc8,Danny Morgan,doctor,surgery,0
28,STF-bea9d5c9,Connie Lawrence,nurse,emergency,1
40,STF-b77cdc60,Noah Rhodes,doctor,emergency,1
28,STF-6a7114cb,April Frost,nurse,ICU,0
22,STF-c8ef6bb9,Anthony Rodriguez,nurse,general_medicine,1
5,STF-03fbeddc,Fred Smith,nurse,surgery,1
6,STF-5401ad3a,John Whitehead,nurse,ICU,1
45,STF-322e1cde,Amy Silva,nurse,general_medicine,1
35,STF-c696ae9c,Cristian Santos,nurse,emergency,1
52,STF-61961d5b,Richard Henson,doctor,ICU,1
15,STF-5401ad3a,Anna Henderson,nurse,general_medicine,1
18,STF-4740993e,Crystal Johnson,nurse,ICU,1
46,STF-206b10dc,Angelica Tucker,nurse,surgery,1
27,STF-836e90d0,William Herrera,nursing_assistant,ICU,1
21,STF-ada6b167,Nathan Maldonado,doctor,emergency,1
26,STF-8c3d09d0,Michael Evans,nurse,surgery,1
18,STF-2a9c9bdb,Timothy Duncan,nurse,emergency,1
51,STF-6c29c37d,Brent Jordan,nursing_assistant,emergency,1
36,STF-ebbeb197,Ryan Munoz,nurse,emergency,0
47,STF-f37c5b51,Michael Lewis,doctor,general_medicine,1
47,STF-322e1cde,Amy Silva,doctor,general_medicine,1
50,STF-7510a5e3,Deborah Figueroa,nursing_assistant,general_medicine,1
26,STF-bea9d5c9,Connie Lawrence,nurse,emergency,1
24,STF-ec102fe1,Jordan Henderson,nursing_assistant,emergency,1
12,STF-bfc199cf,John Daniel,nurse,emergency,1
49,STF-4f1df27e,Amber Kidd,nurse,emergency,1
42,STF-bea9d5c9,Cristian Santos,doctor,emergency,1
44,STF-e0c7759c,James Brown,nursing_assistant,surgery,0
4,STF-052894a3,Julia Torres,nurse,ICU,1
24,STF-a1420039,Brittney Phillips,nursing_assistant,emergency,1
43,STF-669a95d5,Helen Jones,nurse,ICU,1
17,STF-398a99e9,James Ferrell,nurse,emergency,0
30,STF-4f1df27e,Whitney Peters,nurse,surgery,0
33,STF-550b832f,Stephanie Ross,nurse,emergency,1
24,STF-935c51f3,Aimee Montoya,nurse,general_medicine,1
37,STF-55594f66,Mark Perez,nurse,emergency,0
42,STF-a373df11,Lisa Hensley,nursing_assistant,emergency,1
50,STF-a373df11,Ryan Munoz,nurse,surgery,0
25,STF-f398593d,Fred Smith,doctor,ICU,1
26,STF-839e61f9,Cassandra Gaines,doctor,surgery,1
36,STF-d1d59a8b,Rebecca Henderson,nursing_assistant,emergency,0
9,STF-4e69ee46,Jamie Arnold,nursing_assistant,emergency,0
5,STF-8325689b,Margaret Hawkins DDS,nurse,emergency,1
47,STF-b0bc8d3f,Michele Williams,nurse,emergency,0
27,STF-6c29c37d,John Daniel,nurse,surgery,0
50,STF-839e61f9,Angelica Tucker,nurse,general_medicine,1
17,STF-61961d5b,Stephen Mckee,nurse,general_medicine,0
39,STF-68c8a79d,Anthony Humphrey,nurse,general_medicine,1
30,STF-ddd99f9e,Ashley Waller,nurse,ICU,0
15,STF-806b98e6,Derek Zuniga,nurse,general_medicine,0
52,STF-4f1df27e,William Baker,nursing_assistant,emergency,1
15,STF-dfe95bc8,Joshua Blair,nursing_assistant,emergency,1
38,STF-23a8d4c5,Patty Perez,nursing_assistant,emergency,1
43,STF-9045bfe7,Aaron Wise,doctor,ICU,1
37,STF-9fdbaf6f,Fred Smith,doctor,general_medicine,1
6,STF-c8ef6bb9,Anthony Rodriguez,nursing_assistant,emergency,1
48,STF-038ff4c9,Michael Evans,nurse,general_medicine,0
20,STF-61961d5b,Cameron Parker,nurse,surgery,0
34,STF-36140a6a,Lisa Jackson,nurse,emergency,0
43,STF-103c818c,Judy Baker,nurse,emergency,1
14,STF-997af03e,Sandra Aguilar,doctor,ICU,1
34,STF-2dcdd6fb,Cassandra Gaines,nurse,surgery,1
2,STF-b00ed3e2,Larry Dixon,nurse,ICU,1
47,STF-95cd7529,Matthew Foster,nurse,emergency,1
47,STF-68c8a79d,Paula Moreno,nurse,surgery,1
28,STF-3a9a90fd,Holly Wood,doctor,emergency,1
29,STF-f37c5b51,Shane Henderson,nurse,emergency,0
31,STF-dfe95bc8,Michael Lewis,doctor,general_medicine,1
25,STF-a4c9b3f0,Cassandra Gaines,doctor,surgery,0
16,STF-2b4ea9d4,Sharon Cherry,nurse,general_medicine,0
28,STF-4740993e,Victor Baker,nurse,ICU,1
31,STF-03fbeddc,Brittany Farmer,nurse,surgery,0
21,STF-63bcaa58,Lisa Archer,nurse,ICU,0
6,STF-2b4ea9d4,Cameron Parker,nurse,ICU,0
24,STF-e983db1d,Michelle Harmon,nurse,ICU,1
30,STF-cf0f00c3,Rebecca Valencia,nurse,ICU,1
38,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1
22,STF-038ff4c9,Zachary Ferrell,nurse,general_medicine,1
12,STF-e573be71,Crystal Johnson,nurse,ICU,1
13,STF-f37035ac,Michele Williams,nurse,emergency,1
15,STF-55594f66,Brent Jordan,nursing_assistant,general_medicine,1
16,STF-5401ad3a,John Whitehead,nurse,ICU,1
4,STF-97ee23c3,Julia Torres,nursing_assistant,ICU,0
40,STF-95cd7529,Tommy Walter,doctor,surgery,0
9,STF-188cd855,Sharon Cherry,nurse,ICU,0
6,STF-61a51c45,Shirley Suarez,nurse,general_medicine,0
37,STF-a373df11,Jamie Arnold,doctor,surgery,1
4,STF-a1420039,Carol Tucker,doctor,general_medicine,1
2,STF-727e4277,Donald Wright,nurse,emergency,0
11,STF-9da1bed5,Helen Jones,nursing_assistant,ICU,1
8,STF-e9bd9766,Sandra Aguilar,doctor,ICU,1
8,STF-9b87fb95,Jeffrey Chavez,nursing_assistant,emergency,0
6,STF-9da1bed5,April Frost,doctor,ICU,1
47,STF-9045bfe7,Sandra Aguilar,nursing_assistant,emergency,0
30,STF-b77cdc60,Allison Hill,nurse,emergency,1
18,STF-398a99e9,James Ferrell,nurse,surgery,1
48,STF-2122e2a0,Marc Moore,nursing_assistant,general_medicine,0
30,STF-68c8a79d,Elizabeth Fowler,nurse,emergency,0
24,STF-551ccae1,Angela Lopez,nurse,ICU,0
9,STF-b4907958,Nathan Maldonado,nurse,surgery,1
46,STF-e9bd9766,Christine Wright,nurse,ICU,1
3,STF-cf0f00c3,Rebecca Valencia,doctor,ICU,0
47,STF-b77cdc60,Allison Hill,doctor,emergency,0
33,STF-11c84169,Joshua Blair,nursing_assistant,emergency,1
28,STF-669a95d5,Helen Jones,nurse,ICU,1
32,STF-2dfd271e,Brittney Phillips,nurse,ICU,1
32,STF-cf9225db,Julia Torres,doctor,ICU,0
17,STF-806b98e6,Derek Zuniga,nurse,emergency,1
46,STF-4740993e,Victor Baker,nursing_assistant,ICU,0
19,STF-0f188974,Amy Silva,doctor,general_medicine,1
1,STF-806b98e6,Margaret Hawkins DDS,doctor,surgery,1
11,STF-4b388ef9,Eric Carney,nurse,surgery,0
8,STF-98fd6aad,Brian Rodriguez,nurse,ICU,1
43,STF-b4907958,Rebecca Henderson,nurse,emergency,0
31,STF-95cd7529,Stephanie Ross,nurse,emergency,1
50,STF-b00ed3e2,Larry Dixon,doctor,ICU,1
5,STF-ada6b167,James Ferrell,doctor,surgery,0
2,STF-997af03e,Rebecca Valencia,nursing_assistant,ICU,0
15,STF-5157d809,Donald Wright,nurse,surgery,1
19,STF-bea9d5c9,Abigail Shaffer,nurse,emergency,0
10,STF-a4c9b3f0,Jeffrey Chavez,nurse,emergency,0
52,STF-403052c0,Connie Lawrence,doctor,emergency,1
34,STF-551ccae1,Sarah Moore,nursing_assistant,emergency,0
